DateTime,Taxa de câmbio nominal
22/01/2014,"23,595"
21/01/2014,"23,602"
20/01/2014,"23,329"
17/01/2014,"23,595"
16/01/2014,"23,677"
15/01/2014,"23,465"
14/01/2014,"23,611"
13/01/2014,"23,485"
10/1/2014,"23,813"
9/1/2014,"23,954"
8/1/2014,"23,773"
7/1/2014,"23,628"
6/1/2014,"23,783"
3/1/2014,"23,734"
2/1/2014,"23,969"
31/12/2013,"23,420"
30/12/2013,"23,420"
27/12/2013,"23,532"
26/12/2013,"23,501"
24/12/2013,"23,543"
23/12/2013,"23,700"
20/12/2013,"23,811"
19/12/2013,"23,522"
18/12/2013,"23,268"
17/12/2013,"23,215"
16/12/2013,"23,249"
13/12/2013,"23,348"
12/12/2013,"23,333"
11/12/2013,"23,256"
10/12/2013,"23,096"
9/12/2013,"23,218"
6/12/2013,"23,519"
5/12/2013,"23,741"
4/12/2013,"23,740"
3/12/2013,"23,552"
2/12/2013,"23,443"
29/11/2013,"23,243"
28/11/2013,"23,202"
27/11/2013,"23,052"
26/11/2013,"23,034"
25/11/2013,"22,865"
22/11/2013,"22,906"
21/11/2013,"23,061"
20/11/2013,"22,713"
19/11/2013,"22,656"
18/11/2013,"22,822"
14/11/2013,"23,283"
13/11/2013,"23,228"
12/11/2013,"23,356"
11/11/2013,"23,136"
8/11/2013,"23,164"
7/11/2013,"22,819"
6/11/2013,"22,779"
5/11/2013,"22,741"
4/11/2013,"22,420"
1/11/2013,"22,462"
31/10/2013,"22,020"
30/10/2013,"21,882"
29/10/2013,"21,798"
28/10/2013,"21,840"
25/10/2013,"21,842"
24/10/2013,"21,997"
23/10/2013,"21,821"
22/10/2013,"21,754"
21/10/2013,"21,732"
18/10/2013,"21,610"
17/10/2013,"21,605"
16/10/2013,"21,623"
15/10/2013,"21,812"
14/10/2013,"21,811"
11/10/2013,"21,815"
10/10/2013,"21,844"
9/10/2013,"22,048"
8/10/2013,"22,010"
7/10/2013,"22,081"
4/10/2013,"22,045"
3/10/2013,"22,063"
2/10/2013,"22,082"
1/10/2013,"22,118"
30/09/2013,"22,294"
27/09/2013,"22,565"
26/09/2013,"22,279"
25/09/2013,"22,218"
24/09/2013,"22,025"
23/09/2013,"22,026"
20/09/2013,"22,047"
19/09/2013,"22,029"
18/09/2013,"22,483"
17/09/2013,"22,611"
16/09/2013,"22,643"
13/09/2013,"22,779"
12/9/2013,"22,763"
11/9/2013,"22,941"
10/9/2013,"22,773"
9/9/2013,"22,862"
6/9/2013,"22,973"
5/9/2013,"23,308"
4/9/2013,"23,532"
3/9/2013,"23,891"
2/9/2013,"23,637"
30/08/2013,"23,719"
29/08/2013,"23,572"
28/08/2013,"23,509"
27/08/2013,"23,992"
26/08/2013,"23,699"
23/08/2013,"23,862"
22/08/2013,"24,451"
21/08/2013,"24,163"
20/08/2013,"23,937"
19/08/2013,"23,974"
16/08/2013,"23,559"
15/08/2013,"23,428"
14/08/2013,"23,112"
13/08/2013,"23,029"
12/8/2013,"22,716"
9/8/2013,"22,743"
8/8/2013,"22,876"
7/8/2013,"23,022"
6/8/2013,"22,949"
5/8/2013,"23,004"
2/8/2013,"22,927"
1/8/2013,"22,908"
31/07/2013,"22,897"
30/07/2013,"22,729"
29/07/2013,"22,603"
26/07/2013,"22,483"
25/07/2013,"22,491"
24/07/2013,"22,342"
23/07/2013,"22,261"
22/07/2013,"22,380"
19/07/2013,"22,358"
18/07/2013,"22,291"
17/07/2013,"22,366"
16/07/2013,"22,347"
15/07/2013,"22,543"
12/7/2013,"22,664"
11/7/2013,"22,666"
10/7/2013,"22,691"
9/7/2013,"22,615"
8/7/2013,"22,577"
5/7/2013,"22,639"
4/7/2013,"22,589"
3/7/2013,"22,628"
2/7/2013,"22,407"
1/7/2013,"22,292"
28/06/2013,"22,150"
27/06/2013,"21,840"
26/06/2013,"21,969"
25/06/2013,"22,180"
24/06/2013,"22,509"
21/06/2013,"22,642"
20/06/2013,"22,517"
19/06/2013,"21,738"
18/06/2013,"21,700"
17/06/2013,"21,532"
14/06/2013,"21,361"
13/06/2013,"21,441"
12/6/2013,"21,415"
11/6/2013,"21,515"
10/6/2013,"21,501"
7/6/2013,"21,367"
6/6/2013,"21,244"
5/6/2013,"21,229"
4/6/2013,"21,276"
3/6/2013,"21,349"
31/05/2013,"21,314"
29/05/2013,"20,888"
28/05/2013,"20,610"
27/05/2013,"20,521"
24/05/2013,"20,489"
23/05/2013,"20,531"
22/05/2013,"20,381"
21/05/2013,"20,396"
20/05/2013,"20,328"
17/05/2013,"20,348"
16/05/2013,"20,249"
15/05/2013,"20,227"
14/05/2013,"20,057"
13/05/2013,"20,144"
10/5/2013,"20,225"
9/5/2013,"20,046"
8/5/2013,"20,024"
7/5/2013,"20,104"
6/5/2013,"20,137"
3/5/2013,"20,088"
2/5/2013,"20,089"
30/04/2013,"20,011"
29/04/2013,"19,993"
26/04/2013,"19,995"
25/04/2013,"20,114"
24/04/2013,"20,238"
23/04/2013,"20,164"
22/04/2013,"20,148"
19/04/2013,"20,084"
18/04/2013,"20,146"
17/04/2013,"19,933"
16/04/2013,"19,897"
15/04/2013,"19,784"
12/4/2013,"19,755"
11/4/2013,"19,731"
10/4/2013,"19,804"
9/4/2013,"19,855"
8/4/2013,"19,897"
5/4/2013,"20,029"
4/4/2013,"20,195"
3/4/2013,"20,233"
2/4/2013,"20,173"
1/4/2013,"20,180"
28/03/2013,"20,132"
27/03/2013,"20,179"
26/03/2013,"20,081"
25/03/2013,"20,134"
22/03/2013,"20,120"
21/03/2013,"19,925"
20/03/2013,"19,862"
19/03/2013,"19,824"
18/03/2013,"19,865"
15/03/2013,"19,743"
14/03/2013,"19,671"
13/03/2013,"19,614"
12/3/2013,"19,579"
11/3/2013,"19,546"
8/3/2013,"19,522"
7/3/2013,"19,636"
6/3/2013,"19,668"
5/3/2013,"19,688"
4/3/2013,"19,822"
1/3/2013,"19,843"
28/02/2013,"19,749"
27/02/2013,"19,801"
26/02/2013,"19,812"
25/02/2013,"19,670"
22/02/2013,"19,699"
21/02/2013,"19,715"
20/02/2013,"19,564"
19/02/2013,"19,591"
18/02/2013,"19,670"
15/02/2013,"19,594"
14/02/2013,"19,660"
13/02/2013,"19,665"
8/2/2013,"19,630"
7/2/2013,"19,783"
6/2/2013,"19,878"
5/2/2013,"19,875"
4/2/2013,"19,888"
1/2/2013,"19,838"
31/01/2013,"19,877"
30/01/2013,"19,894"
29/01/2013,"19,906"
28/01/2013,"20,235"
25/01/2013,"20,277"
24/01/2013,"20,338"
23/01/2013,"20,388"
22/01/2013,"20,466"
21/01/2013,"20,415"
18/01/2013,"20,435"
17/01/2013,"20,405"
16/01/2013,"20,403"
15/01/2013,"20,368"
14/01/2013,"20,328"
11/1/2013,"20,335"
10/1/2013,"20,352"
9/1/2013,"20,411"
8/1/2013,"20,280"
7/1/2013,"20,306"
4/1/2013,"20,419"
3/1/2013,"20,458"
2/1/2013,"20,409"
31/12/2012,"20,429"
28/12/2012,"20,429"
27/12/2012,"20,477"
26/12/2012,"20,563"
24/12/2012,"20,767"
21/12/2012,"20,751"
20/12/2012,"20,620"
19/12/2012,"20,785"
18/12/2012,"20,960"
17/12/2012,"20,896"
14/12/2012,"20,834"
13/12/2012,"20,745"
12/12/2012,"20,795"
11/12/2012,"20,737"
10/12/2012,"20,804"
7/12/2012,"20,798"
6/12/2012,"20,831"
5/12/2012,"21,040"
4/12/2012,"21,072"
3/12/2012,"21,115"
30/11/2012,"21,068"
29/11/2012,"20,986"
28/11/2012,"20,907"
27/11/2012,"20,746"
26/11/2012,"20,782"
23/11/2012,"20,980"
22/11/2012,"20,907"
21/11/2012,"20,918"
20/11/2012,"20,827"
19/11/2012,"20,740"
16/11/2012,"20,706"
14/11/2012,"20,624"
13/11/2012,"20,609"
12/11/2012,"20,470"
9/11/2012,"20,507"
8/11/2012,"20,352"
7/11/2012,"20,324"
6/11/2012,"20,336"
5/11/2012,"20,344"
1/11/2012,"20,306"
31/10/2012,"20,308"
30/10/2012,"20,318"
29/10/2012,"20,291"
26/10/2012,"20,257"
25/10/2012,"20,256"
24/10/2012,"20,257"
23/10/2012,"20,281"
22/10/2012,"20,260"
19/10/2012,"20,266"
18/10/2012,"20,290"
17/10/2012,"20,330"
16/10/2012,"20,345"
15/10/2012,"20,377"
11/10/2012,"20,363"
10/10/2012,"20,373"
9/10/2012,"20,331"
8/10/2012,"20,307"
5/10/2012,"20,240"
4/10/2012,"20,218"
3/10/2012,"20,260"
2/10/2012,"20,260"
1/10/2012,"20,254"
28/09/2012,"20,300"
27/09/2012,"20,305"
26/09/2012,"20,335"
25/09/2012,"20,245"
24/09/2012,"20,267"
21/09/2012,"20,235"
20/09/2012,"20,257"
19/09/2012,"20,230"
18/09/2012,"20,268"
17/09/2012,"20,306"
14/09/2012,"20,133"
13/09/2012,"20,249"
12/9/2012,"20,198"
11/9/2012,"20,192"
10/9/2012,"20,235"
6/9/2012,"20,375"
5/9/2012,"20,380"
4/9/2012,"20,386"
3/9/2012,"20,329"
31/08/2012,"20,366"
30/08/2012,"20,507"
29/08/2012,"20,503"
28/08/2012,"20,427"
27/08/2012,"20,287"
24/08/2012,"20,250"
23/08/2012,"20,236"
22/08/2012,"20,204"
21/08/2012,"20,167"
20/08/2012,"20,203"
17/08/2012,"20,176"
16/08/2012,"20,208"
15/08/2012,"20,228"
14/08/2012,"20,252"
13/08/2012,"20,260"
10/8/2012,"20,169"
9/8/2012,"20,177"
8/8/2012,"20,267"
7/8/2012,"20,276"
6/8/2012,"20,273"
3/8/2012,"20,307"
2/8/2012,"20,470"
1/8/2012,"20,426"
31/07/2012,"20,494"
30/07/2012,"20,308"
27/07/2012,"20,167"
26/07/2012,"20,249"
25/07/2012,"20,397"
24/07/2012,"20,413"
23/07/2012,"20,406"
20/07/2012,"20,220"
19/07/2012,"20,233"
18/07/2012,"20,253"
17/07/2012,"20,343"
16/07/2012,"20,375"
13/07/2012,"20,332"
12/7/2012,"20,465"
11/7/2012,"20,304"
10/7/2012,"20,327"
9/7/2012,"20,303"
6/7/2012,"20,287"
5/7/2012,"20,287"
4/7/2012,"20,195"
3/7/2012,"19,882"
2/7/2012,"19,887"
29/06/2012,"20,207"
28/06/2012,"20,897"
27/06/2012,"20,758"
26/06/2012,"20,737"
25/06/2012,"20,712"
22/06/2012,"20,549"
21/06/2012,"20,357"
20/06/2012,"20,287"
19/06/2012,"20,433"
18/06/2012,"20,628"
15/06/2012,"20,437"
14/06/2012,"20,685"
13/06/2012,"20,597"
12/6/2012,"20,558"
11/6/2012,"20,342"
8/6/2012,"20,347"
6/6/2012,"20,176"
5/6/2012,"20,259"
4/6/2012,"20,404"
1/6/2012,"20,344"
31/05/2012,"20,217"
30/05/2012,"20,072"
29/05/2012,"19,938"
28/05/2012,"19,772"
25/05/2012,"20,026"
24/05/2012,"20,378"
23/05/2012,"20,809"
22/05/2012,"20,487"
21/05/2012,"20,368"
18/05/2012,"20,088"
17/05/2012,"19,967"
16/05/2012,"19,968"
15/05/2012,"19,941"
14/05/2012,"19,860"
11/5/2012,"19,507"
10/5/2012,"19,576"
9/5/2012,"19,571"
8/5/2012,"19,360"
7/5/2012,"19,262"
4/5/2012,"19,204"
3/5/2012,"19,271"
2/5/2012,"19,143"
30/04/2012,"18,912"
27/04/2012,"18,846"
26/04/2012,"18,864"
25/04/2012,"18,801"
24/04/2012,"18,774"
23/04/2012,"18,858"
20/04/2012,"18,780"
19/04/2012,"18,861"
18/04/2012,"18,688"
17/04/2012,"18,447"
16/04/2012,"18,367"
13/04/2012,"18,358"
12/4/2012,"18,264"
11/4/2012,"18,297"
10/4/2012,"18,311"
9/4/2012,"18,254"
5/4/2012,"18,295"
4/4/2012,"18,310"
3/4/2012,"18,250"
2/4/2012,"18,308"
30/03/2012,"18,215"
29/03/2012,"18,327"
28/03/2012,"18,217"
27/03/2012,"18,129"
26/03/2012,"18,137"
23/03/2012,"18,188"
22/03/2012,"18,244"
21/03/2012,"18,261"
20/03/2012,"18,253"
19/03/2012,"18,084"
16/03/2012,"18,012"
15/03/2012,"18,000"
14/03/2012,"18,140"
13/03/2012,"18,096"
12/3/2012,"18,151"
9/3/2012,"17,761"
8/3/2012,"17,691"
7/3/2012,"17,685"
6/3/2012,"17,550"
5/3/2012,"17,308"
2/3/2012,"17,239"
1/3/2012,"17,146"
29/02/2012,"17,086"
28/02/2012,"17,017"
27/02/2012,"17,082"
24/02/2012,"17,091"
23/02/2012,"17,033"
22/02/2012,"17,069"
17/02/2012,"17,130"
16/02/2012,"17,320"
15/02/2012,"17,151"
14/02/2012,"17,167"
13/02/2012,"17,162"
10/2/2012,"17,254"
9/2/2012,"17,219"
8/2/2012,"17,189"
7/2/2012,"17,255"
6/2/2012,"17,243"
3/2/2012,"17,216"
2/2/2012,"17,320"
1/2/2012,"17,370"
31/01/2012,"17,385"
30/01/2012,"17,502"
27/01/2012,"17,429"
26/01/2012,"17,382"
25/01/2012,"17,623"
24/01/2012,"17,643"
23/01/2012,"17,521"
20/01/2012,"17,664"
19/01/2012,"17,642"
18/01/2012,"17,785"
17/01/2012,"17,754"
16/01/2012,"17,830"
13/01/2012,"17,846"
12/1/2012,"17,867"
11/1/2012,"18,041"
10/1/2012,"18,036"
9/1/2012,"18,435"
6/1/2012,"18,442"
5/1/2012,"18,365"
4/1/2012,"18,265"
3/1/2012,"18,450"
2/1/2012,"18,676"
29/12/2011,"18,751"
28/12/2011,"18,626"
27/12/2011,"18,578"
26/12/2011,"18,559"
23/12/2011,"18,554"
22/12/2011,"18,571"
21/12/2011,"18,550"
20/12/2011,"18,501"
19/12/2011,"18,608"
16/12/2011,"18,458"
15/12/2011,"18,602"
14/12/2011,"18,721"
13/12/2011,"18,403"
12/12/2011,"18,211"
9/12/2011,"18,123"
8/12/2011,"17,934"
7/12/2011,"17,974"
6/12/2011,"17,906"
5/12/2011,"17,823"
2/12/2011,"17,836"
1/12/2011,"17,922"
30/11/2011,"18,102"
29/11/2011,"18,478"
28/11/2011,"18,590"
25/11/2011,"18,930"
24/11/2011,"18,652"
23/11/2011,"18,434"
22/11/2011,"18,062"
21/11/2011,"18,053"
18/11/2011,"17,716"
17/11/2011,"17,767"
16/11/2011,"17,765"
14/11/2011,"17,642"
11/11/2011,"17,540"
10/11/2011,"17,603"
9/11/2011,"17,510"
8/11/2011,"17,446"
7/11/2011,"17,486"
4/11/2011,"17,408"
3/11/2011,"17,262"
1/11/2011,"17,499"
31/10/2011,"16,878"
28/10/2011,"16,979"
27/10/2011,"17,316"
26/10/2011,"17,599"
25/10/2011,"17,541"
24/10/2011,"17,761"
21/10/2011,"17,796"
20/10/2011,"17,819"
19/10/2011,"17,597"
18/10/2011,"17,717"
17/10/2011,"17,481"
14/10/2011,"17,369"
13/10/2011,"17,529"
11/10/2011,"17,652"
10/10/2011,"17,471"
7/10/2011,"17,659"
6/10/2011,"18,109"
5/10/2011,"18,449"
4/10/2011,"18,848"
3/10/2011,"18,804"
30/09/2011,"18,536"
29/09/2011,"18,283"
28/09/2011,"18,123"
27/09/2011,"18,000"
26/09/2011,"18,437"
23/09/2011,"18,727"
22/09/2011,"19,008"
21/09/2011,"18,272"
20/09/2011,"17,862"
19/09/2011,"17,755"
16/09/2011,"17,114"
15/09/2011,"17,098"
14/09/2011,"17,280"
13/09/2011,"17,119"
12/9/2011,"16,891"
9/9/2011,"16,766"
8/9/2011,"16,558"
6/9/2011,"16,575"
5/9/2011,"16,514"
2/9/2011,"16,335"
1/9/2011,"16,032"
31/08/2011,"15,864"
30/08/2011,"15,896"
29/08/2011,"15,966"
26/08/2011,"16,106"
25/08/2011,"16,146"
24/08/2011,"16,031"
23/08/2011,"16,028"
22/08/2011,"16,001"
19/08/2011,"15,952"
18/08/2011,"16,054"
17/08/2011,"15,822"
16/08/2011,"15,910"
15/08/2011,"15,948"
12/8/2011,"16,149"
11/8/2011,"16,298"
10/8/2011,"16,175"
9/8/2011,"16,326"
8/8/2011,"15,991"
5/8/2011,"15,887"
4/8/2011,"15,744"
3/8/2011,"15,643"
2/8/2011,"15,648"
1/8/2011,"15,543"
29/07/2011,"15,555"
28/07/2011,"15,643"
27/07/2011,"15,631"
26/07/2011,"15,337"
25/07/2011,"15,441"
22/07/2011,"15,539"
21/07/2011,"15,559"
20/07/2011,"15,643"
19/07/2011,"15,683"
18/07/2011,"15,820"
15/07/2011,"15,735"
14/07/2011,"15,721"
13/07/2011,"15,754"
12/7/2011,"15,765"
11/7/2011,"15,788"
8/7/2011,"15,626"
7/7/2011,"15,573"
6/7/2011,"15,654"
5/7/2011,"15,629"
4/7/2011,"15,572"
1/7/2011,"15,591"
30/06/2011,"15,603"
29/06/2011,"15,722"
28/06/2011,"15,825"
27/06/2011,"15,961"
24/06/2011,"15,980"
22/06/2011,"15,869"
21/06/2011,"15,902"
20/06/2011,"15,961"
17/06/2011,"15,971"
16/06/2011,"16,100"
15/06/2011,"15,952"
14/06/2011,"15,813"
13/06/2011,"15,880"
10/6/2011,"15,930"
9/6/2011,"15,869"
8/6/2011,"15,812"
7/6/2011,"15,756"
6/6/2011,"15,802"
3/6/2011,"15,736"
2/6/2011,"15,797"
1/6/2011,"15,870"
31/05/2011,"15,791"
30/05/2011,"15,950"
27/05/2011,"16,030"
26/05/2011,"16,188"
25/05/2011,"16,289"
24/05/2011,"16,248"
23/05/2011,"16,331"
20/05/2011,"16,161"
19/05/2011,"16,157"
18/05/2011,"16,158"
17/05/2011,"16,282"
16/05/2011,"16,309"
13/05/2011,"16,320"
12/5/2011,"16,199"
11/5/2011,"16,170"
10/5/2011,"16,061"
9/5/2011,"16,191"
6/5/2011,"16,103"
5/5/2011,"16,211"
4/5/2011,"16,022"
3/5/2011,"15,882"
2/5/2011,"15,739"
29/04/2011,"15,725"
28/04/2011,"15,845"
27/04/2011,"15,697"
26/04/2011,"15,646"
25/04/2011,"15,712"
20/04/2011,"15,714"
19/04/2011,"15,784"
18/04/2011,"15,904"
15/04/2011,"15,768"
14/04/2011,"15,834"
13/04/2011,"15,856"
12/4/2011,"15,862"
11/4/2011,"15,797"
8/4/2011,"15,754"
7/4/2011,"15,919"
6/4/2011,"16,089"
5/4/2011,"16,079"
4/4/2011,"16,102"
1/4/2011,"16,186"
31/03/2011,"16,279"
30/03/2011,"16,352"
29/03/2011,"16,538"
28/03/2011,"16,606"
25/03/2011,"16,573"
24/03/2011,"16,585"
23/03/2011,"16,594"
22/03/2011,"16,630"
21/03/2011,"16,644"
18/03/2011,"16,712"
17/03/2011,"16,749"
16/03/2011,"16,666"
15/03/2011,"16,684"
14/03/2011,"16,623"
11/3/2011,"16,641"
10/3/2011,"16,604"
9/3/2011,"16,551"
4/3/2011,"16,454"
3/3/2011,"16,537"
2/3/2011,"16,602"
1/3/2011,"16,619"
28/02/2011,"16,604"
25/02/2011,"16,617"
24/02/2011,"16,641"
23/02/2011,"16,712"
22/02/2011,"16,686"
21/02/2011,"16,659"
18/02/2011,"16,669"
17/02/2011,"16,696"
16/02/2011,"16,696"
15/02/2011,"16,674"
14/02/2011,"16,673"
11/2/2011,"16,671"
10/2/2011,"16,672"
9/2/2011,"16,635"
8/2/2011,"16,703"
7/2/2011,"16,768"
4/2/2011,"16,730"
3/2/2011,"16,689"
2/2/2011,"16,663"
1/2/2011,"16,623"
31/01/2011,"16,726"
28/01/2011,"16,774"
27/01/2011,"16,712"
26/01/2011,"16,684"
25/01/2011,"16,737"
24/01/2011,"16,723"
21/01/2011,"16,715"
20/01/2011,"16,707"
19/01/2011,"16,706"
18/01/2011,"16,737"
17/01/2011,"16,810"
14/01/2011,"16,835"
13/01/2011,"16,693"
12/1/2011,"16,879"
11/1/2011,"16,879"
10/1/2011,"16,904"
7/1/2011,"16,853"
6/1/2011,"16,849"
5/1/2011,"16,705"
4/1/2011,"16,548"
3/1/2011,"16,502"
31/12/2010,"16,654"
30/12/2010,"16,654"
29/12/2010,"16,780"
28/12/2010,"16,858"
27/12/2010,"16,914"
24/12/2010,"16,895"
23/12/2010,"16,976"
22/12/2010,"16,938"
21/12/2010,"16,966"
20/12/2010,"17,074"
17/12/2010,"17,090"
16/12/2010,"17,020"
15/12/2010,"16,980"
14/12/2010,"16,941"
13/12/2010,"17,019"
10/12/2010,"17,109"
9/12/2010,"17,016"
8/12/2010,"16,884"
7/12/2010,"16,731"
6/12/2010,"16,828"
2/12/2010,"17,021"
1/12/2010,"17,036"
30/11/2010,"17,153"
29/11/2010,"17,263"
26/11/2010,"17,290"
25/11/2010,"17,198"
24/11/2010,"17,239"
23/11/2010,"17,328"
22/11/2010,"17,227"
19/11/2010,"17,181"
18/11/2010,"17,135"
17/11/2010,"17,290"
16/11/2010,"17,287"
12/11/2010,"17,190"
11/11/2010,"17,170"
10/11/2010,"17,062"
9/11/2010,"16,962"
8/11/2010,"16,962"
5/11/2010,"16,793"
4/11/2010,"16,811"
3/11/2010,"16,929"
1/11/2010,"17,036"
29/10/2010,"17,006"
28/10/2010,"17,104"
27/10/2010,"17,069"
26/10/2010,"17,037"
25/10/2010,"17,018"
22/10/2010,"16,989"
21/10/2010,"16,889"
20/10/2010,"16,727"
19/10/2010,"16,860"
18/10/2010,"16,678"
15/10/2010,"16,596"
14/10/2010,"16,588"
13/10/2010,"16,546"
11/10/2010,"16,640"
8/10/2010,"16,796"
7/10/2010,"16,769"
6/10/2010,"16,750"
5/10/2010,"16,800"
4/10/2010,"16,874"
1/10/2010,"16,804"
30/09/2010,"16,934"
29/09/2010,"17,045"
28/09/2010,"17,085"
27/09/2010,"17,092"
24/09/2010,"17,112"
23/09/2010,"17,186"
22/09/2010,"17,176"
21/09/2010,"17,247"
20/09/2010,"17,208"
17/09/2010,"17,158"
16/09/2010,"17,176"
15/09/2010,"17,161"
14/09/2010,"17,060"
13/09/2010,"17,166"
10/9/2010,"17,178"
9/9/2010,"17,230"
8/9/2010,"17,223"
6/9/2010,"17,251"
3/9/2010,"17,273"
2/9/2010,"17,359"
1/9/2010,"17,433"
31/08/2010,"17,552"
30/08/2010,"17,583"
27/08/2010,"17,536"
26/08/2010,"17,588"
25/08/2010,"17,660"
24/08/2010,"17,719"
23/08/2010,"17,579"
20/08/2010,"17,589"
19/08/2010,"17,576"
18/08/2010,"17,505"
17/08/2010,"17,520"
16/08/2010,"17,631"
13/08/2010,"17,708"
12/8/2010,"17,723"
11/8/2010,"17,655"
10/8/2010,"17,568"
9/8/2010,"17,529"
6/8/2010,"17,558"
5/8/2010,"17,527"
4/8/2010,"17,555"
3/8/2010,"17,586"
2/8/2010,"17,481"
30/07/2010,"17,564"
29/07/2010,"17,635"
28/07/2010,"17,642"
27/07/2010,"17,650"
26/07/2010,"17,661"
23/07/2010,"17,609"
22/07/2010,"17,621"
21/07/2010,"17,758"
20/07/2010,"17,792"
19/07/2010,"17,846"
16/07/2010,"17,784"
15/07/2010,"17,682"
14/07/2010,"17,649"
13/07/2010,"17,517"
12/7/2010,"17,636"
9/7/2010,"17,564"
8/7/2010,"17,644"
7/7/2010,"17,711"
6/7/2010,"17,657"
5/7/2010,"17,747"
2/7/2010,"17,777"
1/7/2010,"17,998"
30/06/2010,"18,007"
29/06/2010,"18,068"
28/06/2010,"17,818"
25/06/2010,"17,773"
24/06/2010,"17,899"
23/06/2010,"17,900"
22/06/2010,"17,672"
21/06/2010,"17,655"
18/06/2010,"17,753"
17/06/2010,"17,809"
16/06/2010,"17,885"
15/06/2010,"17,963"
14/06/2010,"18,022"
11/6/2010,"18,117"
10/6/2010,"18,177"
9/6/2010,"18,415"
8/6/2010,"18,650"
7/6/2010,"18,626"
4/6/2010,"18,393"
2/6/2010,"18,354"
1/6/2010,"18,247"
31/05/2010,"18,159"
28/05/2010,"18,221"
27/05/2010,"18,320"
26/05/2010,"18,453"
25/05/2010,"18,803"
24/05/2010,"18,514"
21/05/2010,"18,702"
20/05/2010,"18,669"
19/05/2010,"18,358"
18/05/2010,"17,913"
17/05/2010,"18,037"
14/05/2010,"17,959"
13/05/2010,"17,729"
12/5/2010,"17,715"
11/5/2010,"17,835"
10/5/2010,"17,825"
7/5/2010,"18,335"
6/5/2010,"18,345"
5/5/2010,"17,854"
4/5/2010,"17,549"
3/5/2010,"17,307"
30/04/2010,"17,298"
29/04/2010,"17,313"
28/04/2010,"17,550"
27/04/2010,"17,584"
26/04/2010,"17,438"
23/04/2010,"17,616"
22/04/2010,"17,618"
20/04/2010,"17,489"
19/04/2010,"17,580"
16/04/2010,"17,550"
15/04/2010,"17,475"
14/04/2010,"17,438"
13/04/2010,"17,576"
12/4/2010,"17,600"
9/4/2010,"17,722"
8/4/2010,"17,798"
7/4/2010,"17,654"
6/4/2010,"17,597"
5/4/2010,"17,565"
1/4/2010,"17,693"
31/03/2010,"17,802"
30/03/2010,"17,944"
29/03/2010,"18,056"
26/03/2010,"18,223"
25/03/2010,"18,000"
24/03/2010,"17,896"
23/03/2010,"17,805"
22/03/2010,"18,022"
19/03/2010,"17,946"
18/03/2010,"17,840"
17/03/2010,"17,632"
16/03/2010,"17,658"
15/03/2010,"17,636"
12/3/2010,"17,629"
11/3/2010,"17,685"
10/3/2010,"17,708"
9/3/2010,"17,891"
8/3/2010,"17,818"
5/3/2010,"17,816"
4/3/2010,"17,880"
3/3/2010,"17,838"
2/3/2010,"17,843"
1/3/2010,"17,992"
26/02/2010,"18,102"
25/02/2010,"18,356"
24/02/2010,"18,195"
23/02/2010,"18,178"
22/02/2010,"18,038"
19/02/2010,"18,108"
18/02/2010,"18,258"
17/02/2010,"18,305"
12/2/2010,"18,662"
11/2/2010,"18,508"
10/2/2010,"18,475"
9/2/2010,"18,542"
8/2/2010,"18,722"
5/2/2010,"18,745"
4/2/2010,"18,707"
3/2/2010,"18,329"
2/2/2010,"18,355"
1/2/2010,"18,765"
29/01/2010,"18,740"
28/01/2010,"18,552"
27/01/2010,"18,505"
26/01/2010,"18,359"
25/01/2010,"18,186"
22/01/2010,"18,179"
21/01/2010,"17,895"
20/01/2010,"17,846"
19/01/2010,"17,739"
18/01/2010,"17,713"
15/01/2010,"17,703"
14/01/2010,"17,640"
13/01/2010,"17,434"
12/1/2010,"17,431"
11/1/2010,"17,315"
8/1/2010,"17,382"
7/1/2010,"17,405"
6/1/2010,"17,329"
5/1/2010,"17,219"
4/1/2010,"17,232"
30/12/2009,"17,404"
29/12/2009,"17,413"
28/12/2009,"17,390"
24/12/2009,"17,519"
23/12/2009,"17,755"
22/12/2009,"17,817"
21/12/2009,"17,779"
18/12/2009,"17,871"
17/12/2009,"17,815"
16/12/2009,"17,510"
15/12/2009,"17,449"
14/12/2009,"17,475"
11/12/2009,"17,513"
10/12/2009,"17,619"
9/12/2009,"17,603"
8/12/2009,"17,474"
7/12/2009,"17,294"
4/12/2009,"17,123"
3/12/2009,"17,088"
2/12/2009,"17,193"
1/12/2009,"17,285"
30/11/2009,"17,497"
27/11/2009,"17,435"
26/11/2009,"17,401"
25/11/2009,"17,264"
24/11/2009,"17,274"
23/11/2009,"17,237"
19/11/2009,"17,348"
18/11/2009,"17,095"
17/11/2009,"17,145"
16/11/2009,"17,119"
13/11/2009,"17,282"
12/11/2009,"17,242"
11/11/2009,"17,104"
10/11/2009,"17,088"
9/11/2009,"17,016"
6/11/2009,"17,171"
5/11/2009,"17,232"
4/11/2009,"17,263"
3/11/2009,"17,580"
30/10/2009,"17,432"
29/10/2009,"17,428"
28/10/2009,"17,439"
27/10/2009,"17,334"
26/10/2009,"17,149"
23/10/2009,"17,105"
22/10/2009,"17,296"
21/10/2009,"17,432"
20/10/2009,"17,442"
19/10/2009,"17,122"
16/10/2009,"17,127"
15/10/2009,"17,029"
14/10/2009,"17,091"
13/10/2009,"17,290"
9/10/2009,"17,381"
8/10/2009,"17,404"
